fichier,start,end,text,url
Visio Questions-Réponses du 30 octobre 2025,7414.4,7446.12,"Saint-Malo on avait Laurent Levasseur on avait Laurent Levasseur mais qui ne fait plus partie de la Lucarne, il a rejoint une agence il y avait Laurent Levasseur qui était, alors Saint-Malo vous le voyez c'est ici qu'est-ce que c'est chouette Saint-Malo, j'adore Saint-Malo je suis fan de Saint-Malo donc il y avait Laurent Levasseur qui était à peu près par là mais Laurent Levasseur a quitté la Lucarne il a rejoint une agence traditionnelle donc en fait maintenant nous n'avons plus personne proche de Saint-Malo, on a Guy",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 30 octobre 2025,7446.12,7476.280000000001,"qui est en dessous, de Rennes là mais imaginons qu'on demande à Guy d'aller à Saint-Malo il va dire bah ça fait très loin quand même donc n'hésitez pas peut-être à contacter Guy Guy Peset c'est je pense le plus proche après on a quelqu'un qui est par ici à peu près, attendez je vais regarder bougez pas je vais regarder si je peux un peu mieux vous renseigner, ceux qui doivent y aller vous pouvez y aller, bien sûr la visio est terminée là vraiment on répond aux dernières questions donc si certains d'entre vous sont",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 30 octobre 2025,7476.28,7507.16,"pressés parce qu'ils ont l'apéro qui commence à prendre la chaleur, les glaçons qui fondent, n'hésitez pas à y aller. Je suis en train de chercher. J'ai perdu. J'ai perdu ça. Ah non, j'ai ça là. Voilà. Donc, qui on pourrait avoir éventuellement comme agent ? Je ne sais plus où c'est. Donc, je ne peux pas trop, trop, trop vous dire. Non. En tout cas, on a Guy qui est en dessous de Rennes, ici. Mais si on fait de chez Guy, Guy il habite exactement",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 30 octobre 2025,7507.16,7539.04,"je vais vous dire, à Bain-de-Bretagne donc si on fait Bain-de-Bretagne Saint-Malo il intéresse que ce soit une méga baraque, parce que vous voyez c'est 1h26 de route 1h26 de route donc si c'est une méga baraque, peut-être que Guy est prêt à aller prendre le grand air à Saint-Malo si c'est un truc un peu normal, un peu pas dingo un peu pas fou, pas fifou Bon, je ne sais pas si Guy va vraiment y aller.",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 30 octobre 2025,7539.74,7577.04,"Non, là, je fais une bêtise. Il faut que j'aille regarder. Est-ce qu'il y aurait quelqu'un d'autre plus proche que Guy ? Non, non, non, il n'y aurait vraiment que Guy. Il n'y aurait vraiment que Guy. Là, il y avait Laurent Levasseur qui était à Gaël, par là. voyez avec gui vous avez bien entendu son numéro sur sur ces annonces si c'est une chouette maison sandrine ou c'est un tout petit truc oui on peut faire une carte manuelle vite",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 30 octobre 2025,7577.04,7609.259999999999,"v vite vite fait c'est très juste que vous dites mais si vous faites une carte manuelle il faut la mettre à jour quasiment quotidiennement et ça c'est très long c'est très très très Gui nous confirme, c'est à 1h30. Julien, je peux vous appeler dans quelques minutes si vous voulez. Pas de souci pour Julien. Peut-on arranger un système sur le site ? Il y avait la carte. Maintenant, demandez à l'animation. Demandez à l'animation. C'est ce qu'il y a de mieux. C'est ce qu'il y a de mieux. J'ai laissé un message à Guy.",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 30 octobre 2025,7609.34,7643.6,"Il m'a demandé de le rappeler, mais je suis en visio. Je vais le rappeler. Voilà. Ah, c'est vous cherchez plutôt un bien pour… Alors, bon, là, il y a une chose qui est importante. Là, c'est autre chose. Sandrine nous dit, ce n'est pas un mandat, c'est je cherche un bien pour un client. Ça, ça ne marche pas. Ne perdez pas de temps là-dessus. Vraiment, je vous le recommande. Un client qui vous dit, je cherche un bien à Saint-Malo, est-ce que vous pouvez m'aider ? C'est ce qu'on appelle une recherche non qualifiée. Vous allez perdre un temps, une énergie pas possible, et ça ne débouchera jamais sur une vente.",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 30 octobre 2025,7643.6,7674.360000000001,"les chances que ça débouche sur une vente sont infinitésimales ça je vous le dis par expérience c'est comme les gens qui disent moi je suis chasseur immobilier je ne rentre pas des mandats j'ai les acquéreurs et derrière je leur trouve le bien c'est n'importe quoi, ça ne fonctionne pas donc là vraiment si c'est ça Sandrine je vous conseille de ne surtout pas perdre une seule seconde là dessus, vous allez perdre du temps de l'énergie, de l'argent, ne le faites pas concentrez-vous sur ce que nous savons qui fonctionne les mandats de vente vraiment",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 30 octobre 2025,7674.360000000001,7704.5,"Julien, je vous appelle dans 5 minutes je vais juste aller faire pipi je suis honnête avec vous je vais faire un petit pipi et je me lave les mains bien sûr vous le savez, beaucoup, tout le temps donc je vous rappelle dans quelques minutes ok ? la vision est finie, merci à tous bien entendu vous aurez le replay c'est une évidence et puis on revient dans deux semaines",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 30 octobre 2025,7704.5,7735.759999999999,"à 9h parfois il n'y a pas de conseiller dans le département mais il y en a un juste à côté qui peut nous aider nous sommes Dominique, Jean-Marc et moi-même si quelqu'un cherche un conseiller à Dredd on trouve un conseiller, mais il n'a qu'à chercher par département en tout cas on ne mettra pas de carte sur le site Alain Ducard, on ne le fera pas on ne le fera pas c'est pas la peine d'insister, on ne le fera pas parce qu'on l'a déjà fait dans le passé, c'est hyper galère donc on ne le fera pas vraiment merci à tous passez une très très très bonne soirée et puis je vous dis à très très très",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 30 octobre 2025,7735.759999999999,7761.22,"bientôt Sandrine, je vous remercie un million de fois pour les photos du toutou mais il nous en faut d'autres maintenant maintenant on va vous demander des photos de la petite choupette tous les jours on en veut, on en veut, on en veut donc une petite part semaine, une fois de temps en temps ok merci à tous, merci à toutes Corinne, on s'appelle ce week-end, pas de soucis et Julien, je vous appelle dans 3 minutes Merci à tous, au revoir",https://www.youtube.com/watch?v=nL8AD_WgZr4
Visio Questions-Réponses du 8 janvier 2026,0.0,40.1,"Bonjour à tous, puisque vous êtes désormais tous là, je vous souhaite une excellente année 2026, comme je vous le disais, les meilleurs voeux pour vous ainsi que pour vos proches. Alors, je vous le disais il y a un instant, j'étais un petit peu inquiet de voir que Marc était le seul connecté jusqu'à quasiment 9h05, personne d'autre n'était là, et puis finalement les uns et les autres sont arrivés, hop, petit à petit se sont égrénés. J'ai constaté, non, j'ai l'impression, je vais être plus prudent que ça, j'ai l'impression que vous êtes moins nombreux le jeudi matin que vous ne l'étiez le jeudi soir auparavant.",https://www.youtube.com/watch?v=1XPOHE_n4h8
Visio Questions-Réponses du 8 janvier 2026,40.1,80.64,"Donc je suis en train de récupérer les chiffres des visios du jeudi soir auparavant, les visios du jeudi matin, parce que maintenant c'est depuis la rentrée scolaire qu'on fait ça, donc ça fait 3-4 mois, pour faire des moyennes et regarder si effectivement vous êtes plus nombreux le matin ou le soir. Et si je m'aperçois que vous êtes effectivement moins nombreux le matin que le soir, je demanderai à Marjorie d'avoir la gentillesse, si elle le veut bien, de remettre un vote sur le groupe Facebook de la lucarne pour sonder les gens à nouveau et pour voir si finalement, en fait, ils ne préféraient pas le soir au matin.",https://www.youtube.com/watch?v=1XPOHE_n4h8
Visio Questions-Réponses du 8 janvier 2026,80.64,112.46,"Je suis en train de collecter les chiffres, de regarder si c'est juste une impression de ma part ou si c'est une réalité. C'est long de collecter les chiffres, c'est compliqué parce qu'il faut récupérer pour chaque session de visioconférence le fichier Excel des connexions, prendre les chiffres du fichier Excel, les reporter dans un autre fichier Excel dans lequel je mettrai toutes les données de toutes les visios. et ensuite, alors après ça se fait en trois clics de souris, on fait des moyennes. Mais récupérer les infos et les mettre dans un fichier Excel centralisé,",https://www.youtube.com/watch?v=1XPOHE_n4h8
Visio Questions-Réponses du 8 janvier 2026,112.82,143.29999999999998,"ça c'est très long, c'est un travail de fourmi. Et l'intelligence artificielle n'est pas en mesure de nous aider pour ça. Donc c'est un travail qu'on est en train de faire, et puis quand ce sera terminé, on verra s'il y a lieu de vous interroger à nouveau sur le groupe Facebook et si Marjorie veut bien s'en occuper. Parce que Marjorie peut très bien me dire qu'elle a autre chose à faire, c'est également possible. Donc, on verra ça. Alors, aujourd'hui, on a pas mal de choses à voir en cette rentrée, non pas scolaire, mais en cette rentrée civile.",https://www.youtube.com/watch?v=1XPOHE_n4h8
Visio Questions-Réponses du 8 janvier 2026,143.7,176.38,"Alors, comme je vous le disais, cette année, on a énormément, énormément de projets. Beaucoup de choses sont en cours de développement, des choses assez sexy, assez intéressantes. Je ne vous dis pas de quoi il s'agit, mais on a clairement les mains dans le cambouis, jusqu'au coude. On est en train de vous préparer plein de choses assez chouettes, assez super pour toute l'année 2026. Alors, avant de démarrer vraiment la visio et les thèmes de formation qu'on va voir aujourd'hui, des petits rappels.",https://www.youtube.com/watch?v=1XPOHE_n4h8
Visio Questions-Réponses du 8 janvier 2026,177.14,207.24,"Vous le savez, nous sommes le 8 janvier. Les grilles tarifaires, c'est maintenant qu'il faut demander à les modifier, pas après. Pourquoi ? Comme je vous l'ai mis dans Eglantine il y a quelques semaines, juste avant la fin de l'année, cette année nous avons volontairement modifié Eglantine pour empêcher d'ouvrir les grilles tarifaires en dehors de la période du 1er au 10 janvier.",https://www.youtube.com/watch?v=1XPOHE_n4h8
Visio Questions-Réponses du 8 janvier 2026,207.24,242.82,"Ça veut dire que désormais, quand on va dans Eglantine pour ouvrir une grille, Eglantine ne le permet que si on est entre le 1er et le 10 janvier, ou lorsqu'il s'agit d'un agent dont le compte Eglantine a été créé depuis moins d'un mois. Donc lorsqu'on recrute un nouvel agent, il a un mois, lui, c'est une deuxième vérification opérée par Eglantine, pour créer sa grille tarifaire. Alors, pourquoi on a mis en place cette restriction dans Eglantine ?",https://www.youtube.com/watch?v=1XPOHE_n4h8
Visio Questions-Réponses du 8 janvier 2026,242.82,278.84000000000003,"C'est pour empêcher, comme ça arrive chaque année, d'avoir des agents qui nous demandent gentiment « S'il vous plaît, soyez gentil, j'en ai vraiment besoin, laissez-moi modifier ma grille tarifaire en dehors de la période prévue. » Parce que ça, ça pose un vrai problème. Déjà, c'est un problème organisationnel, tout simplement. Ça met un petit peu le bazar dans les grilles tarifaires, mais au-delà du problème organisationnel, il y a un problème juridique important, qui est un problème de conformité avec le droit de la concurrence. Parce que si nous définissons un mécanisme dans lequel les grilles tarifaires sont modifiables à une certaine date dans l'année,",https://www.youtube.com/watch?v=1XPOHE_n4h8
Visio Questions-Réponses du 8 janvier 2026,280.6,312.68,"pas ailleurs, en gros, pour empêcher les agents de modifier leurs grilles tarifaires au fil de leur rentrée de mandat et donc de faire des tarifications à la tête du client. parce qu'on a des demandes d'agents qui nous disent voilà, je n'ai pas optimisé ma grille, il faudrait que je puisse l'améliorer qui sont des demandes de toute bonne foi mais on a également des demandes d'agents régulièrement et ils nous le disent d'ailleurs assez clairement là je vais avoir une rentrée de mandat un peu compliquée je veux adapter ma grille juste pour ce mandat-là là vous comprenez bien qu'on est en train là typiquement",https://www.youtube.com/watch?v=1XPOHE_n4h8
Visio Questions-Réponses du 8 janvier 2026,312.68,346.88000000000005,"de commettre une infraction au droit de la concurrence donc pour empêcher ça pour empêcher de nous mettre dans une situation de risque juridique vis-à-vis de la DGCCRF et vis-à-vis d'un litige avec un client, tout simplement, nous avons bloqué la possibilité d'ouvrir les grilles en dehors de cette période du 1er au 10 janvier chaque année, 2026, 2027, 2028, 2029, et ainsi de suite. Sauf, il y a une exception qui a été prévue techniquement dans l'Ulantine, lorsqu'il s'agit d'un nouvel agent dont on vient de créer",https://www.youtube.com/watch?v=1XPOHE_n4h8
